Dato	Time	P_mm	T_minC	T_maxC	F_MetaRiverStation
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
3.6.2005	0:00:00	17.103	18.609	23.847	3509.0
4.6.2005	0:00:00	5.332	18.557	23.93	3577.0
5.6.2005	0:00:00	26.847	18.352	25.4	3583.0
6.6.2005	0:00:00	0.442	18.242	24.008	3660.0
7.6.2005	0:00:00	28.87	18.329	23.821	3723.0
8.6.2005	0:00:00	1.65	18.024	26.055	3826.0
9.6.2005	0:00:00	40.796	18.5	22.635	3905.0
10.6.2005	0:00:00	0.421	18.327	23.919	3935.0
11.6.2005	0:00:00	1.033	17.749	24.928	3942.0
12.6.2005	0:00:00	33.593	17.791	24.706	3888.0
13.6.2005	0:00:00	13.462	17.543	25.384	3671.0
14.6.2005	0:00:00	2.074	17.916	24.897	3440.0
15.6.2005	0:00:00	6.637	18.22	24.934	3256.0
16.6.2005	0:00:00	16.775	18.214	24.85	3108.0
17.6.2005	0:00:00	3.131	18.485	26.033	2982.0
18.6.2005	0:00:00	17.865	17.339	25.968	2908.0
19.6.2005	0:00:00	4.639	18.155	24.302	2894.0
20.6.2005	0:00:00	26.224	18.66	22.888	2881.0
21.6.2005	0:00:00	6.575	17.237	22.956	2787.0
22.6.2005	0:00:00	0.0	18.414	23.978	2678.0
23.6.2005	0:00:00	0.133	17.021	24.297	2919.0
24.6.2005	0:00:00	17.391	17.515	23.851	2966.0
25.6.2005	0:00:00	0.418	17.213	24.793	2900.0
26.6.2005	0:00:00	4.718	17.381	23.161	2767.0
27.6.2005	0:00:00	1.414	17.194	24.597	2586.0
28.6.2005	0:00:00	6.845	18.537	25.774	2481.0
29.6.2005	0:00:00	32.274	18.404	22.621	2534.0
30.6.2005	0:00:00	4.296	17.26	23.687	2559.0
1.7.2005	0:00:00	0.0	17.389	25.02	2420.0
2.7.2005	0:00:00	0.241	17.201	24.003	2223.0
3.7.2005	0:00:00	1.054	17.475	25.208	2024.0
4.7.2005	0:00:00	3.1	16.767	26.182	1899.0
5.7.2005	0:00:00	34.412	18.233	25.884	1897.0
6.7.2005	0:00:00	30.777	18.1	23.682	1955.0
7.7.2005	0:00:00	12.295	17.57	23.918	2112.0
8.7.2005	0:00:00	1.838	16.967	24.103	2273.0
9.7.2005	0:00:00	7.388	17.686	23.95	2111.0
10.7.2005	0:00:00	0.315	17.597	24.378	1900.0
11.7.2005	0:00:00	0.0	16.572	21.954	1714.0
12.7.2005	0:00:00	0.065	17.919	22.347	1583.0
13.7.2005	0:00:00	1.114	16.855	25.359	1553.0
14.7.2005	0:00:00	0.864	18.718	25.834	1555.0
15.7.2005	0:00:00	2.332	17.174	25.237	1475.0
16.7.2005	0:00:00	26.327	17.777	23.877	1649.0
17.7.2005	0:00:00	45.155	18.345	26.462	1934.0
18.7.2005	0:00:00	46.145	19.012	24.605	2223.0
19.7.2005	0:00:00	24.764	18.618	21.727	2523.0
20.7.2005	0:00:00	0.044	17.766	21.968	2741.0
21.7.2005	0:00:00	0.63	17.164	23.628	2867.0
22.7.2005	0:00:00	1.427	17.894	22.827	2932.0
23.7.2005	0:00:00	3.572	16.097	24.264	2874.0
24.7.2005	0:00:00	17.409	18.15	23.332	2747.0
25.7.2005	0:00:00	7.747	17.993	25.06	2665.0
26.7.2005	0:00:00	0.0	18.074	23.935	2609.0
27.7.2005	0:00:00	2.201	18.791	22.677	2695.0
28.7.2005	0:00:00	5.706	18.277	22.492	2780.0
29.7.2005	0:00:00	0.0	18.028	23.951	2795.0
30.7.2005	0:00:00	0.0	18.248	23.647	2709.0
31.7.2005	0:00:00	0.0	17.392	25.063	2588.0
1.8.2005	0:00:00	17.644	17.634	24.798	2554.0
2.8.2005	0:00:00	0.0	17.407	25.623	2524.0
3.8.2005	0:00:00	33.503	17.571	24.023	2557.0
4.8.2005	0:00:00	2.273	18.07	23.478	2655.0
5.8.2005	0:00:00	1.909	17.799	22.985	2688.0
6.8.2005	0:00:00	0.0	17.678	24.586	2700.0
7.8.2005	0:00:00	5.205	16.802	23.647	2713.0
8.8.2005	0:00:00	0.718	17.52	22.87	2730.0
9.8.2005	0:00:00	4.419	18.425	25.163	2736.0
10.8.2005	0:00:00	0.0	18.283	23.057	2689.0
11.8.2005	0:00:00	0.076	17.153	22.216	2434.0
12.8.2005	0:00:00	0.0	16.257	24.539	2243.0
13.8.2005	0:00:00	0.055	17.787	24.335	2207.0
14.8.2005	0:00:00	3.231	17.453	23.746	2155.0
15.8.2005	0:00:00	20.569	17.9	23.974	2117.0
16.8.2005	0:00:00	6.566	18.221	24.075	2080.0
17.8.2005	0:00:00	4.106	17.545	25.9	2117.0
18.8.2005	0:00:00	24.325	15.512	24.556	2161.0
19.8.2005	0:00:00	23.489	17.754	22.56	2302.0
20.8.2005	0:00:00	1.603	17.893	24.395	2314.0
21.8.2005	0:00:00	1.719	17.916	25.529	2248.0
22.8.2005	0:00:00	1.382	18.479	25.258	2256.0
23.8.2005	0:00:00	8.889	16.996	27.38	2391.0
24.8.2005	0:00:00	41.423	18.085	23.659	2455.0
25.8.2005	0:00:00	3.703	17.179	25.055	2408.0
26.8.2005	0:00:00	0.856	16.869	25.458	2301.0
27.8.2005	0:00:00	0.886	15.6	25.617	2146.0
28.8.2005	0:00:00	3.189	17.052	24.873	1991.0
29.8.2005	0:00:00	12.734	16.813	26.287	1868.0
30.8.2005	0:00:00	28.1	16.813	26.602	1831.0
31.8.2005	0:00:00	4.726	17.94	25.797	1758.0
1.9.2005	0:00:00	11.382	17.301	26.759	1711.0
2.9.2005	0:00:00	5.352	17.699	24.471	1711.0
3.9.2005	0:00:00	13.587	16.536	24.633	1696.0
4.9.2005	0:00:00	1.403	17.015	25.286	1696.0
5.9.2005	0:00:00	4.707	18.145	24.889	1725.0
6.9.2005	0:00:00	7.854	18.017	24.695	1844.0
7.9.2005	0:00:00	6.719	17.818	24.173	1888.0
8.9.2005	0:00:00	0.0	17.164	25.597	1871.0
9.9.2005	0:00:00	3.487	16.501	24.836	1857.0
10.9.2005	0:00:00	1.403	17.204	24.885	1932.0
11.9.2005	0:00:00	23.641	17.773	23.885	1948.0
12.9.2005	0:00:00	1.08	17.718	24.124	2079.0
13.9.2005	0:00:00	0.667	16.922	23.894	2208.0
14.9.2005	0:00:00	39.432	17.047	23.236	2373.0
15.9.2005	0:00:00	0.351	17.666	23.499	2480.0
16.9.2005	0:00:00	0.0	18.145	23.275	2436.0
17.9.2005	0:00:00	0.0	17.375	24.851	2313.0
18.9.2005	0:00:00	0.0	16.98	23.098	2179.0
19.9.2005	0:00:00	0.12	18.101	23.451	2043.0
20.9.2005	0:00:00	0.872	17.281	26.308	1933.0
21.9.2005	0:00:00	0.097	16.735	26.883	1871.0
22.9.2005	0:00:00	22.898	16.775	25.203	1811.0
23.9.2005	0:00:00	7.993	17.562	26.635	1741.0
24.9.2005	0:00:00	5.606	17.483	26.961	1687.0
25.9.2005	0:00:00	7.922	18.009	27.61	1655.0
26.9.2005	0:00:00	4.393	17.23	26.221	1663.0
27.9.2005	0:00:00	19.423	17.883	25.401	1705.0
28.9.2005	0:00:00	14.303	17.297	25.323	1709.0
29.9.2005	0:00:00	0.505	16.346	25.062	1690.0
30.9.2005	0:00:00	9.075	17.256	26.919	1646.0
1.10.2005	0:00:00	9.083	18.306	25.437	1581.0
2.10.2005	0:00:00	1.872	16.209	26.088	1521.0
3.10.2005	0:00:00	3.687	17.552	26.039	1486.0
4.10.2005	0:00:00	5.554	17.476	27.52	1441.0
5.10.2005	0:00:00	5.513	16.805	26.256	1420.0
6.10.2005	0:00:00	9.756	18.217	26.455	1424.0
7.10.2005	0:00:00	17.887	17.641	26.45	1458.0
8.10.2005	0:00:00	1.391	16.276	26.54	1522.0
9.10.2005	0:00:00	22.211	17.256	24.148	1603.0
10.10.2005	0:00:00	0.081	17.714	26.536	1629.0
11.10.2005	0:00:00	2.055	18.07	24.636	1616.0
12.10.2005	0:00:00	21.066	18.15	25.181	1585.0
13.10.2005	0:00:00	2.616	17.485	26.11	1561.0
14.10.2005	0:00:00	3.804	17.914	25.977	1557.0
15.10.2005	0:00:00	15.764	17.742	24.061	1579.0
16.10.2005	0:00:00	6.598	19.04	24.362	1592.0
17.10.2005	0:00:00	15.985	18.656	25.98	1562.0
18.10.2005	0:00:00	0.091	17.738	25.495	1569.0
19.10.2005	0:00:00	10.227	17.645	25.422	1663.0
20.10.2005	0:00:00	12.705	16.468	24.617	1710.0
21.10.2005	0:00:00	1.944	17.081	27.341	1716.0
22.10.2005	0:00:00	11.877	18.171	25.39	1733.0
23.10.2005	0:00:00	1.272	18.579	27.056	1923.0
24.10.2005	0:00:00	23.888	18.422	25.626	2200.0
25.10.2005	0:00:00	31.749	18.707	24.896	2362.0
26.10.2005	0:00:00	0.899	16.511	26.121	2476.0
27.10.2005	0:00:00	1.19	17.865	26.511	2716.0
28.10.2005	0:00:00	5.347	18.306	25.658	2890.0
29.10.2005	0:00:00	52.156	18.602	25.782	3017.0
30.10.2005	0:00:00	6.143	18.474	26.557	3231.0
31.10.2005	0:00:00	20.771	18.944	25.778	3381.0
1.11.2005	0:00:00	25.162	18.922	23.455	3374.0
2.11.2005	0:00:00	1.015	17.871	25.835	3230.0
3.11.2005	0:00:00	2.663	17.724	24.604	3078.0
4.11.2005	0:00:00	18.009	17.892	25.509	2945.0
5.11.2005	0:00:00	0.0	18.065	26.148	2840.0
6.11.2005	0:00:00	21.013	18.319	24.917	2797.0
7.11.2005	0:00:00	0.98	17.818	25.969	2797.0
8.11.2005	0:00:00	4.399	16.647	24.787	2831.0
9.11.2005	0:00:00	7.143	18.198	23.841	2881.0
10.11.2005	0:00:00	25.706	18.423	24.78	2909.0
11.11.2005	0:00:00	6.666	18.591	23.475	2948.0
12.11.2005	0:00:00	5.132	18.503	26.025	3017.0
13.11.2005	0:00:00	53.321	18.775	24.515	3080.0
14.11.2005	0:00:00	3.882	18.017	26.397	3160.0
15.11.2005	0:00:00	5.386	18.734	25.459	3234.0
16.11.2005	0:00:00	25.577	18.128	26.332	3250.0
17.11.2005	0:00:00	0.226	17.424	26.609	3158.0
18.11.2005	0:00:00	0.565	18.719	26.576	2984.0
19.11.2005	0:00:00	1.615	18.582	26.079	2877.0
20.11.2005	0:00:00	11.576	18.455	26.439	2851.0
21.11.2005	0:00:00	17.542	18.627	24.783	2785.0
22.11.2005	0:00:00	3.545	18.284	26.301	2670.0
23.11.2005	0:00:00	6.532	17.528	25.238	2516.0
24.11.2005	0:00:00	13.345	18.985	24.924	2360.0
25.11.2005	0:00:00	2.443	17.591	26.446	2195.0
26.11.2005	0:00:00	1.938	18.494	25.761	1959.0
27.11.2005	0:00:00	0.0	18.16	26.642	1746.0
28.11.2005	0:00:00	0.0	17.933	26.709	1583.0
29.11.2005	0:00:00	0.0	17.177	26.356	1447.0
30.11.2005	0:00:00	0.033	18.02	26.097	1323.0
1.12.2005	0:00:00	1.186	17.525	26.148	1236.0
2.12.2005	0:00:00	1.251	17.627	25.635	1169.0
3.12.2005	0:00:00	0.841	18.039	26.369	1111.0
4.12.2005	0:00:00	0.125	18.886	26.647	1076.0
5.12.2005	0:00:00	2.841	18.638	25.735	1049.0
6.12.2005	0:00:00	11.215	17.982	25.688	1010.0
7.12.2005	0:00:00	0.986	17.91	26.124	974.5
8.12.2005	0:00:00	0.0	18.87	25.188	941.0
9.12.2005	0:00:00	0.0	16.985	27.053	903.8
10.12.2005	0:00:00	0.046	18.437	26.836	876.7
11.12.2005	0:00:00	1.388	18.494	23.643	863.5
12.12.2005	0:00:00	2.931	17.845	25.469	847.5
13.12.2005	0:00:00	0.056	17.891	26.461	826.2
14.12.2005	0:00:00	2.039	18.084	26.624	813.6
15.12.2005	0:00:00	0.0	17.908	26.188	802.3
16.12.2005	0:00:00	0.195	17.726	26.245	780.5
17.12.2005	0:00:00	0.0	17.707	27.242	746.8
18.12.2005	0:00:00	0.0	17.786	26.525	715.5
19.12.2005	0:00:00	0.073	17.086	25.606	692.2
20.12.2005	0:00:00	0.005	17.096	25.843	685.2
21.12.2005	0:00:00	0.0	17.866	25.207	667.9
22.12.2005	0:00:00	1.87	17.862	24.906	654.2
23.12.2005	0:00:00	1.407	18.831	24.954	646.8
24.12.2005	0:00:00	0.0	18.992	26.445	636.7
25.12.2005	0:00:00	0.0	16.487	27.246	626.9
26.12.2005	0:00:00	0.907	18.163	27.039	613.9
27.12.2005	0:00:00	1.373	17.921	26.928	607.3
28.12.2005	0:00:00	0.029	17.272	27.556	596.6
29.12.2005	0:00:00	0.006	16.265	27.906	431.2
30.12.2005	0:00:00	0.008	17.549	27.172	444.0
31.12.2005	0:00:00	0.234	17.757	27.845	407.2
1.1.2006	0:00:00	0.0	17.674	26.755	458.9
2.1.2006	0:00:00	0.0	16.405	28.399	448.0
3.1.2006	0:00:00	0.012	18.623	27.499	442.4
4.1.2006	0:00:00	1.142	18.678	26.449	440.7
5.1.2006	0:00:00	28.887	18.722	23.565	438.0
6.1.2006	0:00:00	0.007	17.797	25.781	459.3
7.1.2006	0:00:00	0.064	18.219	24.199	593.9
8.1.2006	0:00:00	0.23	18.388	25.684	572.1
9.1.2006	0:00:00	0.0	17.432	26.074	486.0
10.1.2006	0:00:00	0.575	17.7	26.632	440.5
11.1.2006	0:00:00	0.674	18.34	26.646	423.6
12.1.2006	0:00:00	0.007	18.836	26.813	412.7
13.1.2006	0:00:00	0.0	18.119	27.76	410.4
14.1.2006	0:00:00	0.0	15.594	27.85	410.3
15.1.2006	0:00:00	0.0	17.646	25.938	407.2
16.1.2006	0:00:00	0.176	18.602	26.48	405.9
17.1.2006	0:00:00	1.823	17.808	25.092	402.1
18.1.2006	0:00:00	0.0	17.766	27.155	400.8
19.1.2006	0:00:00	0.0	17.182	27.27	399.2
20.1.2006	0:00:00	0.0	17.17	25.696	397.6
21.1.2006	0:00:00	0.0	16.705	27.614	397.6
22.1.2006	0:00:00	0.0	17.047	26.599	397.6
23.1.2006	0:00:00	0.0	19.243	24.375	397.6
24.1.2006	0:00:00	0.0	18.03	24.721	397.6
25.1.2006	0:00:00	2.432	18.527	25.63	396.1
26.1.2006	0:00:00	0.977	18.579	24.273	394.4
27.1.2006	0:00:00	34.292	18.361	23.046	394.8
28.1.2006	0:00:00	25.046	18.174	24.781	414.1
29.1.2006	0:00:00	8.622	17.639	23.53	516.0
30.1.2006	0:00:00	0.0	17.584	24.725	746.6
31.1.2006	0:00:00	0.915	18.261	24.798	887.4
1.2.2006	0:00:00	1.197	18.604	24.515	861.8
2.2.2006	0:00:00	1.495	17.333	26.219	791.4
3.2.2006	0:00:00	1.134	18.822	25.265	706.1
4.2.2006	0:00:00	6.734	17.879	25.0	632.1
5.2.2006	0:00:00	8.644	17.966	24.742	602.2
6.2.2006	0:00:00	1.834	18.661	25.628	556.1
7.2.2006	0:00:00	0.0	17.787	27.353	536.3
8.2.2006	0:00:00	0.234	18.188	26.875	526.9
9.2.2006	0:00:00	0.031	17.81	26.46	497.7
10.2.2006	0:00:00	0.039	17.887	27.656	466.5
11.2.2006	0:00:00	0.016	16.86	26.802	445.2
12.2.2006	0:00:00	0.0	18.195	26.036	436.8
13.2.2006	0:00:00	0.0	18.405	27.491	428.9
14.2.2006	0:00:00	0.0	18.604	27.941	423.7
15.2.2006	0:00:00	0.0	16.652	27.491	423.1
16.2.2006	0:00:00	0.0	17.271	27.59	419.9
17.2.2006	0:00:00	0.0	17.918	28.006	416.8
18.2.2006	0:00:00	0.136	17.957	27.161	415.5
19.2.2006	0:00:00	3.2	19.854	26.556	411.9
20.2.2006	0:00:00	0.077	18.776	25.846	409.5
21.2.2006	0:00:00	0.047	18.053	27.11	405.5
22.2.2006	0:00:00	0.094	17.641	27.235	401.9
23.2.2006	0:00:00	0.025	16.682	27.145	398.7
24.2.2006	0:00:00	0.0	16.887	27.948	397.6
25.2.2006	0:00:00	0.071	17.949	28.265	396.7
26.2.2006	0:00:00	0.048	18.39	28.544	394.3
27.2.2006	0:00:00	0.042	16.736	25.959	390.8
28.2.2006	0:00:00	0.098	19.014	26.274	386.4
1.3.2006	0:00:00	0.0	18.517	28.141	382.5
2.3.2006	0:00:00	0.0	19.104	27.87	377.9
3.3.2006	0:00:00	0.0	19.284	28.031	375.1
4.3.2006	0:00:00	16.904	19.684	28.096	372.0
5.3.2006	0:00:00	24.147	18.941	25.429	395.5
6.3.2006	0:00:00	24.147	18.941	25.429	395.6
7.3.2006	0:00:00	30.114	18.637	22.459	603.0
8.3.2006	0:00:00	0.0	18.545	24.643	791.6
9.3.2006	0:00:00	18.127	18.773	23.218	887.2
10.3.2006	0:00:00	0.108	18.398	26.751	999.8
11.3.2006	0:00:00	0.0	17.397	26.328	968.4
12.3.2006	0:00:00	1.133	16.667	27.563	802.3
13.3.2006	0:00:00	0.767	18.418	26.444	657.2
14.3.2006	0:00:00	0.626	19.185	27.218	579.4
15.3.2006	0:00:00	0.227	19.031	27.175	546.1
16.3.2006	0:00:00	4.518	19.176	25.227	480.2
17.3.2006	0:00:00	12.744	19.492	25.263	448.8
18.3.2006	0:00:00	4.522	18.852	26.366	517.6
19.3.2006	0:00:00	0.0	18.823	26.565	602.4
20.3.2006	0:00:00	1.799	18.611	25.474	589.6
21.3.2006	0:00:00	7.419	18.904	25.778	548.6
22.3.2006	0:00:00	10.593	18.314	23.09	512.8
23.3.2006	0:00:00	1.44	17.57	26.239	548.6
24.3.2006	0:00:00	22.91	18.692	26.015	622.9
25.3.2006	0:00:00	29.699	18.713	24.188	1050.0
26.3.2006	0:00:00	27.728	18.748	25.183	1175.0
27.3.2006	0:00:00	6.226	18.3	25.25	1295.0
28.3.2006	0:00:00	6.444	18.248	25.117	1511.0
29.3.2006	0:00:00	0.277	18.792	26.174	1766.0
30.3.2006	0:00:00	0.0	17.35	27.761	1557.0
31.3.2006	0:00:00	0.036	17.991	26.849	1295.0
1.4.2006	0:00:00	0.285	19.291	27.445	1096.0
2.4.2006	0:00:00	16.744	19.086	26.853	966.8
3.4.2006	0:00:00	8.8	18.526	24.703	901.1
4.4.2006	0:00:00	2.721	18.733	25.653	967.0
5.4.2006	0:00:00	12.266	19.444	24.913	997.1
6.4.2006	0:00:00	7.766	18.949	27.631	983.0
7.4.2006	0:00:00	27.536	18.829	23.672	1030.0
8.4.2006	0:00:00	0.989	18.471	26.762	1169.0
9.4.2006	0:00:00	13.887	17.677	28.035	1203.0
10.4.2006	0:00:00	1.763	18.27	27.72	1196.0
11.4.2006	0:00:00	2.347	19.213	27.673	1162.0
12.4.2006	0:00:00	6.977	19.514	25.541	1129.0
13.4.2006	0:00:00	8.788	18.65	27.821	1083.0
14.4.2006	0:00:00	16.009	18.68	25.169	1062.0
15.4.2006	0:00:00	12.028	18.83	25.516	1060.0
16.4.2006	0:00:00	3.559	18.646	26.281	1022.0
17.4.2006	0:00:00	20.856	19.301	24.256	987.3
18.4.2006	0:00:00	24.602	18.601	25.602	1136.0
19.4.2006	0:00:00	5.733	18.238	26.242	1393.0
20.4.2006	0:00:00	12.154	18.861	24.4	1514.0
21.4.2006	0:00:00	19.749	18.244	25.175	1517.0
22.4.2006	0:00:00	2.857	18.628	25.533	1468.0
23.4.2006	0:00:00	21.633	19.086	23.107	1511.0
24.4.2006	0:00:00	1.099	18.411	24.382	1713.0
25.4.2006	0:00:00	0.586	17.268	27.198	1801.0
26.4.2006	0:00:00	15.411	18.554	24.628	1893.0
27.4.2006	0:00:00	20.142	18.75	24.005	1922.0
28.4.2006	0:00:00	2.233	18.453	24.038	1932.0
29.4.2006	0:00:00	6.207	18.368	24.455	1920.0
30.4.2006	0:00:00	9.275	18.977	24.264	1881.0
1.5.2006	0:00:00	3.575	18.521	25.439	1827.0
2.5.2006	0:00:00	9.316	18.596	25.098	1774.0
3.5.2006	0:00:00	0.408	18.849	24.76	1781.0
4.5.2006	0:00:00	27.353	18.701	25.275	1904.0
5.5.2006	0:00:00	4.045	17.983	23.632	2076.0
6.5.2006	0:00:00	6.752	18.684	25.6	2270.0
7.5.2006	0:00:00	32.716	18.75	24.013	2485.0
8.5.2006	0:00:00	13.224	18.443	24.957	2708.0
9.5.2006	0:00:00	21.772	18.39	22.915	2990.0
10.5.2006	0:00:00	39.886	18.088	23.2	3319.0
11.5.2006	0:00:00	4.482	18.24	22.609	3647.0
12.5.2006	0:00:00	9.385	17.564	24.676	3858.0
13.5.2006	0:00:00	2.837	17.463	24.759	3915.0
14.5.2006	0:00:00	0.0	16.739	25.941	3780.0
15.5.2006	0:00:00	7.827	19.113	24.579	3397.0
16.5.2006	0:00:00	5.153	18.553	24.164	3055.0
17.5.2006	0:00:00	8.768	18.117	25.852	2809.0
18.5.2006	0:00:00	8.776	18.449	24.164	2705.0
19.5.2006	0:00:00	16.456	17.815	23.263	2693.0
20.5.2006	0:00:00	0.0	16.492	25.155	2612.0
21.5.2006	0:00:00	0.0	18.931	26.134	2381.0
22.5.2006	0:00:00	0.0	16.735	26.903	2103.0
23.5.2006	0:00:00	26.24	16.143	25.462	1883.0
24.5.2006	0:00:00	35.06	18.232	22.427	1831.0
25.5.2006	0:00:00	0.145	18.183	22.879	2092.0
26.5.2006	0:00:00	21.508	17.615	22.608	2481.0
27.5.2006	0:00:00	0.0	17.184	24.085	2786.0
28.5.2006	0:00:00	22.184	17.885	24.902	2870.0
29.5.2006	0:00:00	0.587	16.745	23.759	2882.0
30.5.2006	0:00:00	0.41	18.31	23.952	2837.0
31.5.2006	0:00:00	16.96	18.358	24.698	2762.0
1.6.2006	0:00:00	20.718	18.424	22.937	2763.0
2.6.2006	0:00:00	21.614	17.085	25.238	2937.0
3.6.2006	0:00:00	26.003	17.67	25.67	3166.0
4.6.2006	0:00:00	5.214	18.804	24.84	3381.0
5.6.2006	0:00:00	26.519	17.822	25.151	3516.0
6.6.2006	0:00:00	15.668	18.086	24.849	3650.0
7.6.2006	0:00:00	38.965	18.078	23.291	3800.0
8.6.2006	0:00:00	23.956	17.918	21.451	3924.0
9.6.2006	0:00:00	2.459	17.907	24.225	4000.0
10.6.2006	0:00:00	2.293	17.767	24.477	3997.0
11.6.2006	0:00:00	8.699	17.34	24.088	3894.0
12.6.2006	0:00:00	28.766	18.004	23.551	3821.0
13.6.2006	0:00:00	14.701	17.777	24.701	3780.0
14.6.2006	0:00:00	16.815	17.672	22.815	3743.0
15.6.2006	0:00:00	21.957	17.725	23.199	3732.0
16.6.2006	0:00:00	4.964	17.883	23.744	3742.0
17.6.2006	0:00:00	10.837	17.688	22.802	3742.0
18.6.2006	0:00:00	0.0	17.414	24.183	3725.0
19.6.2006	0:00:00	0.0	17.67	24.308	3674.0
20.6.2006	0:00:00	28.296	18.468	24.207	3595.0
21.6.2006	0:00:00	12.86	18.101	23.386	3568.0
22.6.2006	0:00:00	5.558	18.003	23.897	3572.0
23.6.2006	0:00:00	3.693	17.872	24.656	3469.0
24.6.2006	0:00:00	0.873	16.478	24.137	3288.0
25.6.2006	0:00:00	8.737	18.112	23.226	3125.0
26.6.2006	0:00:00	6.879	18.166	24.931	2961.0
27.6.2006	0:00:00	26.305	18.543	23.2	2852.0
28.6.2006	0:00:00	15.193	18.185	23.891	2799.0
29.6.2006	0:00:00	6.151	18.113	22.432	2832.0
30.6.2006	0:00:00	0.615	18.82	24.318	2894.0
1.7.2006	0:00:00	7.134	18.941	24.499	2929.0
2.7.2006	0:00:00	18.2	18.364	24.33	2976.0
3.7.2006	0:00:00	5.465	17.787	21.98	3005.0
4.7.2006	0:00:00	0.032	17.918	22.773	3058.0
5.7.2006	0:00:00	0.0	18.262	21.589	3079.0
6.7.2006	0:00:00	0.0	18.127	21.981	3001.0
7.7.2006	0:00:00	0.0	18.58	24.092	2893.0
8.7.2006	0:00:00	0.0	18.642	24.477	2802.0
9.7.2006	0:00:00	26.771	17.938	24.28	2729.0
10.7.2006	0:00:00	6.624	16.845	23.044	2724.0
11.7.2006	0:00:00	8.605	18.209	24.246	2709.0
12.7.2006	0:00:00	5.516	17.668	24.753	2676.0
13.7.2006	0:00:00	1.141	17.899	25.311	2669.0
14.7.2006	0:00:00	21.822	18.462	24.182	2677.0
15.7.2006	0:00:00	42.001	17.879	22.381	2860.0
16.7.2006	0:00:00	8.657	18.325	21.857	3051.0
17.7.2006	0:00:00	0.0	17.293	22.459	3135.0
18.7.2006	0:00:00	1.637	18.344	21.18	3102.0
19.7.2006	0:00:00	3.437	17.522	19.687	3028.0
20.7.2006	0:00:00	0.0	16.487	22.228	2952.0
21.7.2006	0:00:00	0.064	18.231	22.609	2819.0
22.7.2006	0:00:00	6.315	17.328	22.185	2658.0
23.7.2006	0:00:00	6.364	17.862	23.772	2523.0
24.7.2006	0:00:00	38.962	17.883	23.476	2423.0
25.7.2006	0:00:00	0.127	18.187	24.583	2387.0
26.7.2006	0:00:00	0.033	16.018	25.749	2369.0
27.7.2006	0:00:00	3.225	17.04	25.614	2313.0
28.7.2006	0:00:00	70.954	18.029	21.554	2325.0
29.7.2006	0:00:00	0.212	17.132	24.123	2408.0
30.7.2006	0:00:00	0.0	15.905	26.169	2420.0
31.7.2006	0:00:00	2.521	16.601	24.43	2400.0
1.8.2006	0:00:00	19.415	17.767	23.899	2325.0
2.8.2006	0:00:00	12.272	18.005	23.985	2274.0
3.8.2006	0:00:00	0.309	16.614	24.116	2259.0
4.8.2006	0:00:00	17.993	17.329	23.353	2235.0
5.8.2006	0:00:00	0.088	17.977	25.879	2215.0
6.8.2006	0:00:00	0.0	17.672	24.974	2166.0
7.8.2006	0:00:00	26.593	18.028	23.514	2125.0
8.8.2006	0:00:00	7.3	17.999	24.451	2141.0
9.8.2006	0:00:00	4.273	17.226	24.653	2170.0
10.8.2006	0:00:00	10.466	18.839	25.282	2162.0
11.8.2006	0:00:00	19.861	18.635	23.786	2184.0
12.8.2006	0:00:00	0.572	17.359	24.847	2312.0
13.8.2006	0:00:00	0.0	17.252	23.99	2338.0
14.8.2006	0:00:00	0.718	16.854	25.08	2290.0
15.8.2006	0:00:00	18.85	18.199	24.308	2204.0
16.8.2006	0:00:00	15.686	17.456	23.684	2159.0
17.8.2006	0:00:00	7.209	17.443	26.358	2127.0
18.8.2006	0:00:00	1.393	18.268	24.2	2113.0
19.8.2006	0:00:00	11.622	17.948	25.507	2106.0
20.8.2006	0:00:00	8.846	17.672	24.779	2086.0
21.8.2006	0:00:00	0.094	18.185	23.701	2050.0
22.8.2006	0:00:00	1.438	16.973	24.949	2005.0
23.8.2006	0:00:00	0.679	17.734	24.967	1960.0
24.8.2006	0:00:00	17.053	17.836	24.476	1945.0
25.8.2006	0:00:00	8.293	18.213	24.178	1955.0
26.8.2006	0:00:00	2.234	18.181	26.008	1930.0
27.8.2006	0:00:00	13.618	17.172	25.656	1867.0
28.8.2006	0:00:00	19.135	17.352	25.799	1815.0
29.8.2006	0:00:00	17.084	18.107	24.065	1781.0
30.8.2006	0:00:00	0.827	17.465	25.106	1743.0
31.8.2006	0:00:00	0.652	16.23	26.25	1716.0
1.9.2006	0:00:00	1.578	17.594	26.499	1681.0
2.9.2006	0:00:00	0.0	17.608	26.919	1641.0
3.9.2006	0:00:00	5.67	17.817	25.972	1591.0
4.9.2006	0:00:00	7.707	17.626	26.431	1526.0
5.9.2006	0:00:00	15.893	17.69	25.653	1478.0
6.9.2006	0:00:00	0.0	17.563	24.066	1450.0
7.9.2006	0:00:00	0.008	17.388	23.645	1439.0
8.9.2006	0:00:00	0.0	17.825	25.027	1432.0
9.9.2006	0:00:00	1.472	16.525	25.456	1385.0
10.9.2006	0:00:00	20.813	16.823	25.932	1331.0
11.9.2006	0:00:00	22.098	17.171	24.111	1286.0
12.9.2006	0:00:00	2.092	17.939	24.66	1270.0
13.9.2006	0:00:00	19.387	18.054	25.441	1278.0
